order_id,order_date,product,category,region,channel,units,unit_price,cost,customer_id
102623,2024-07-31,Winter Jacket,Apparel,Central,Online,2,143.42,70.0,1039
102624,2024-07-31,Yoga Mat,Sports,North,Online,7,32.33,14.0,1264
102625,2024-08-01,4K Webcam,Electronics,East,Online,3,95.08,44.0,1883
102626,2024-08-01,Yoga Mat,Sports,East,Marketplace,4,35.27,14.0,1184
102627,2024-08-01,Smartphone Case,Electronics,West,Online,2,18.78,6.0,2014
102628,2024-08-01,Water Bottle,Sports,South,Online,1,18.62,5.0,1931
102629,2024-08-01,Water Bottle,Sports,West,Online,2,18.02,5.0,1331
102630,2024-08-01,Winter Jacket,Apparel,South,Online,2,140.6,70.0,1699
102631,2024-08-01,Running Shoes,Apparel,South,Online,2,83.87,40.0,1083
102632,2024-08-01,Smartphone Case,Electronics,West,Retail,4,18.49,6.0,1690
102633,2024-08-01,Lipstick Set,Beauty,East,Retail,3,29.86,11.0,1270
102634,2024-08-01,Winter Jacket,Apparel,North,Retail,1,146.95,70.0,1632
102635,2024-08-01,4K Webcam,Electronics,West,Retail,4,93.74,44.0,1051
102636,2024-08-01,Yoga Mat,Sports,North,Online,5,34.29,14.0,1746
102637,2024-08-02,Face Serum,Beauty,South,Retail,4,44.56,18.0,1219
102638,2024-08-02,Running Shoes,Apparel,East,Online,5,93.49,40.0,1084
102639,2024-08-02,Smartphone Case,Electronics,East,Online,2,18.81,6.0,1289
102640,2024-08-02,Face Serum,Beauty,South,Online,5,43.08,18.0,1071
102641,2024-08-02,Coffee Maker,Home & Kitchen,Central,Online,5,112.67,64.0,1940
102642,2024-08-02,Running Shoes,Apparel,Central,Online,2,92.52,40.0,1085
102643,2024-08-02,Yoga Mat,Sports,West,Retail,5,34.42,14.0,1789
102644,2024-08-02,Running Shoes,Apparel,East,Online,5,95.61,40.0,1581
102645,2024-08-02,Coffee Maker,Home & Kitchen,South,Online,2,112.08,64.0,1524
102646,2024-08-02,USB-C Charger,Electronics,West,Online,6,25.24,9.0,1798
102647,2024-08-02,Vacuum Cleaner,Home & Kitchen,East,Online,3,204.55,110.0,1927
102648,2024-08-02,Running Shoes,Apparel,North,Retail,4,88.09,40.0,1452
102649,2024-08-02,USB-C Charger,Electronics,North,Online,1,25.72,9.0,1174
102650,2024-08-02,Face Serum,Beauty,Central,Online,3,46.93,18.0,2154
102651,2024-08-02,Vacuum Cleaner,Home & Kitchen,Central,Retail,5,194.18,110.0,2004
102652,2024-08-02,4K Webcam,Electronics,East,Online,1,88.09,44.0,1814
102653,2024-08-02,Running Shoes,Apparel,North,Online,3,91.12,40.0,1130
102654,2024-08-03,Coffee Maker,Home & Kitchen,Central,Retail,3,122.2,64.0,2113
102655,2024-08-03,Vacuum Cleaner,Home & Kitchen,Central,Retail,2,193.46,110.0,1801
102656,2024-08-03,Smartphone Case,Electronics,South,Online,7,20.67,6.0,1849
102657,2024-08-03,Face Serum,Beauty,West,Online,2,46.84,18.0,1848
102658,2024-08-03,USB-C Charger,Electronics,South,Online,4,25.44,9.0,1611
102659,2024-08-03,Coffee Maker,Home & Kitchen,East,Online,4,119.13,64.0,1621
102660,2024-08-03,Yoga Mat,Sports,South,Online,6,34.23,14.0,1614
102661,2024-08-03,Coffee Maker,Home & Kitchen,South,Online,6,119.3,64.0,1220
102662,2024-08-03,Bluetooth Speaker,Electronics,South,Retail,3,56.29,27.0,1265
102663,2024-08-03,Knife Set,Home & Kitchen,South,Online,2,47.95,21.0,1746
102664,2024-08-03,Hair Dryer,Beauty,West,Retail,2,65.11,33.0,1955
102665,2024-08-03,Water Bottle,Sports,North,Retail,5,18.78,5.0,2095
102666,2024-08-03,Running Shoes,Apparel,West,Online,4,86.98,40.0,2015
102667,2024-08-03,Running Shoes,Apparel,West,Retail,1,91.9,40.0,1352
102668,2024-08-03,Cotton T-Shirt,Apparel,North,Retail,6,22.23,7.0,1657
102669,2024-08-03,Winter Jacket,Apparel,South,Online,3,138.1,70.0,2076
102670,2024-08-03,Vacuum Cleaner,Home & Kitchen,North,Online,4,197.49,110.0,1686
102671,2024-08-03,Winter Jacket,Apparel,North,Retail,3,133.91,70.0,1609
102672,2024-08-03,Coffee Maker,Home & Kitchen,Central,Online,2,121.15,64.0,1135
102673,2024-08-03,Yoga Mat,Sports,Central,Online,3,35.01,14.0,1763
102674,2024-08-04,Yoga Mat,Sports,West,Online,3,32.73,14.0,1574
102675,2024-08-04,Yoga Mat,Sports,West,Retail,2,35.68,14.0,1782
102676,2024-08-04,Running Shoes,Apparel,North,Retail,3,86.44,40.0,2058
102677,2024-08-04,Winter Jacket,Apparel,South,Online,6,143.32,70.0,1482
102678,2024-08-04,Coffee Maker,Home & Kitchen,North,Online,3,114.42,64.0,1387
102679,2024-08-04,Coffee Maker,Home & Kitchen,North,Online,2,114.06,64.0,1480
102680,2024-08-04,Winter Jacket,Apparel,East,Marketplace,2,142.95,70.0,1857
102681,2024-08-05,Winter Jacket,Apparel,North,Marketplace,4,139.2,70.0,1302
102682,2024-08-05,Face Serum,Beauty,South,Retail,6,44.47,18.0,1872
102683,2024-08-05,Dumbbell Set,Sports,West,Retail,3,77.33,41.0,1414
102684,2024-08-05,Dumbbell Set,Sports,East,Online,6,76.27,41.0,1405
102685,2024-08-05,Running Shoes,Apparel,South,Online,3,87.9,40.0,1554
102686,2024-08-05,Smartphone Case,Electronics,North,Online,3,18.25,6.0,2084
102687,2024-08-05,Running Shoes,Apparel,East,Online,2,88.48,40.0,1047
102688,2024-08-05,Coffee Maker,Home & Kitchen,East,Marketplace,1,114.18,64.0,2013
102689,2024-08-05,Coffee Maker,Home & Kitchen,South,Online,3,126.58,64.0,1800
102690,2024-08-06,Running Shoes,Apparel,East,Online,2,86.83,40.0,1741
102691,2024-08-06,4K Webcam,Electronics,South,Marketplace,2,84.88,44.0,1614
102692,2024-08-06,Vacuum Cleaner,Home & Kitchen,South,Online,2,175.57,110.0,1156
102693,2024-08-06,Yoga Mat,Sports,Central,Online,3,34.81,14.0,1164
102694,2024-08-06,Face Serum,Beauty,North,Online,1,44.8,18.0,1045
102695,2024-08-06,Face Serum,Beauty,West,Marketplace,2,47.33,18.0,1069
102696,2024-08-06,4K Webcam,Electronics,West,Marketplace,1,87.18,44.0,1730
102697,2024-08-06,Face Serum,Beauty,North,Online,4,44.54,18.0,1099
102698,2024-08-06,Water Bottle,Sports,Central,Retail,4,17.01,5.0,2190
102699,2024-08-06,Smartphone Case,Electronics,Central,Online,2,17.91,6.0,1776
102700,2024-08-06,Water Bottle,Sports,West,Retail,3,18.28,5.0,1372
102701,2024-08-06,4K Webcam,Electronics,West,Online,2,84.78,44.0,1779
102702,2024-08-06,Running Shoes,Apparel,West,Retail,2,90.19,40.0,2133
102703,2024-08-07,Face Serum,Beauty,South,Online,3,48.37,18.0,2021
102704,2024-08-07,Denim Jeans,Apparel,West,Online,2,66.36,28.0,1658
102705,2024-08-07,4K Webcam,Electronics,Central,Online,3,92.64,44.0,1605
102706,2024-08-07,Knife Set,Home & Kitchen,Central,Retail,2,47.85,21.0,1365
102707,2024-08-07,Knife Set,Home & Kitchen,South,Marketplace,2,50.09,21.0,1893
102708,2024-08-07,Running Shoes,Apparel,South,Online,3,90.7,40.0,1379
102709,2024-08-07,Dumbbell Set,Sports,Central,Online,5,77.46,41.0,1875
102710,2024-08-07,Face Serum,Beauty,South,Online,2,42.75,18.0,1789
102711,2024-08-07,Coffee Maker,Home & Kitchen,West,Online,2,121.48,64.0,1271
102712,2024-08-07,Yoga Mat,Sports,South,Online,2,34.54,14.0,1872
102713,2024-08-07,Smartphone Case,Electronics,South,Online,2,19.06,6.0,1631
102714,2024-08-07,Running Shoes,Apparel,North,Online,6,83.15,40.0,1767
102715,2024-08-07,Face Serum,Beauty,Central,Marketplace,5,46.33,18.0,2097
102716,2024-08-07,Bluetooth Speaker,Electronics,Central,Online,4,61.4,27.0,1912
102717,2024-08-07,Lipstick Set,Beauty,East,Online,4,29.79,11.0,1397
102718,2024-08-07,Lipstick Set,Beauty,South,Retail,2,29.24,11.0,1120
102719,2024-08-08,Denim Jeans,Apparel,North,Online,2,67.38,28.0,1159
102720,2024-08-08,USB-C Charger,Electronics,West,Retail,3,24.2,9.0,1932
102721,2024-08-08,Cotton T-Shirt,Apparel,West,Online,6,22.82,7.0,1978
102722,2024-08-08,Coffee Maker,Home & Kitchen,South,Online,4,115.32,64.0,2059
102723,2024-08-08,Lipstick Set,Beauty,Central,Marketplace,2,27.67,11.0,1514
102724,2024-08-08,Winter Jacket,Apparel,North,Retail,2,138.52,70.0,1349
102725,2024-08-08,Running Shoes,Apparel,North,Online,4,86.07,40.0,1791
102726,2024-08-08,Vacuum Cleaner,Home & Kitchen,Central,Online,3,187.29,110.0,1633
102727,2024-08-08,Denim Jeans,Apparel,East,Online,2,67.59,28.0,1343
102728,2024-08-08,Running Shoes,Apparel,South,Online,2,95.78,40.0,1191
102729,2024-08-08,Running Shoes,Apparel,East,Online,3,80.06,40.0,1879
102730,2024-08-08,Vacuum Cleaner,Home & Kitchen,South,Marketplace,2,191.21,110.0,1765
102731,2024-08-08,4K Webcam,Electronics,North,Retail,3,79.64,44.0,1089
102732,2024-08-09,Water Bottle,Sports,North,Online,2,17.61,5.0,1791
102733,2024-08-09,Face Serum,Beauty,North,Retail,4,48.84,18.0,2199
102734,2024-08-09,Winter Jacket,Apparel,South,Online,5,141.22,70.0,1888
102735,2024-08-09,Water Bottle,Sports,East,Marketplace,7,18.25,5.0,1399
102736,2024-08-09,Coffee Maker,Home & Kitchen,West,Online,7,108.76,64.0,1344
102737,2024-08-09,4K Webcam,Electronics,West,Online,4,86.28,44.0,1000
102738,2024-08-09,Denim Jeans,Apparel,Central,Retail,3,64.85,28.0,1451
102739,2024-08-09,USB-C Charger,Electronics,Central,Online,2,26.38,9.0,1183
102740,2024-08-09,Winter Jacket,Apparel,South,Retail,4,133.38,70.0,1091
102741,2024-08-09,Coffee Maker,Home & Kitchen,North,Retail,4,117.19,64.0,1953
102742,2024-08-09,Dumbbell Set,Sports,Central,Online,3,81.95,41.0,1204
102743,2024-08-10,Face Serum,Beauty,North,Online,4,47.03,18.0,1315
102744,2024-08-10,Winter Jacket,Apparel,East,Marketplace,2,142.52,70.0,1640
102745,2024-08-10,Water Bottle,Sports,West,Marketplace,3,18.45,5.0,2002
102746,2024-08-10,USB-C Charger,Electronics,East,Retail,3,25.02,9.0,1456
102747,2024-08-10,4K Webcam,Electronics,East,Online,3,85.13,44.0,1258
102748,2024-08-10,4K Webcam,Electronics,South,Online,2,88.93,44.0,1038
102749,2024-08-10,Denim Jeans,Apparel,North,Online,4,62.76,28.0,1303
102750,2024-08-10,Face Serum,Beauty,North,Online,5,43.62,18.0,1280
102751,2024-08-10,Coffee Maker,Home & Kitchen,West,Retail,2,116.68,64.0,1867
102752,2024-08-10,Coffee Maker,Home & Kitchen,South,Retail,8,113.95,64.0,1632
102753,2024-08-10,Denim Jeans,Apparel,West,Online,5,68.9,28.0,1497
102754,2024-08-11,Denim Jeans,Apparel,North,Retail,3,65.29,28.0,1266
102755,2024-08-11,Denim Jeans,Apparel,East,Retail,8,64.13,28.0,2045
102756,2024-08-11,Face Serum,Beauty,West,Online,2,44.46,18.0,2007
102757,2024-08-11,Coffee Maker,Home & Kitchen,South,Online,3,116.62,64.0,1238
102758,2024-08-11,Smartphone Case,Electronics,Central,Online,4,20.56,6.0,2032
102759,2024-08-11,Cotton T-Shirt,Apparel,North,Marketplace,4,20.58,7.0,2098
102760,2024-08-11,Air Fryer,Home & Kitchen,North,Online,2,98.88,52.0,1422
102761,2024-08-12,Yoga Mat,Sports,East,Online,3,32.25,14.0,2154
102762,2024-08-12,4K Webcam,Electronics,Central,Marketplace,3,88.91,44.0,1479
102763,2024-08-12,Winter Jacket,Apparel,West,Marketplace,2,139.86,70.0,1560
102764,2024-08-12,Smartphone Case,Electronics,North,Online,2,18.85,6.0,1701
102765,2024-08-12,4K Webcam,Electronics,East,Retail,2,90.62,44.0,1164
102766,2024-08-12,Knife Set,Home & Kitchen,South,Online,2,50.4,21.0,1077
102767,2024-08-12,Running Shoes,Apparel,East,Retail,3,90.71,40.0,2005
102768,2024-08-12,Denim Jeans,Apparel,South,Marketplace,2,64.69,28.0,1713
102769,2024-08-12,4K Webcam,Electronics,Central,Retail,6,84.98,44.0,1933
102770,2024-08-13,Vacuum Cleaner,Home & Kitchen,East,Online,3,194.62,110.0,1645
102771,2024-08-13,Face Serum,Beauty,West,Online,2,43.46,18.0,1082
102772,2024-08-13,Denim Jeans,Apparel,East,Online,2,61.65,28.0,1347
102773,2024-08-13,Yoga Mat,Sports,West,Retail,4,35.33,14.0,1091
102774,2024-08-13,Denim Jeans,Apparel,South,Online,4,64.47,28.0,1064
102775,2024-08-13,Denim Jeans,Apparel,West,Online,4,66.6,28.0,1308
102776,2024-08-13,Coffee Maker,Home & Kitchen,North,Online,6,116.45,64.0,1947
102777,2024-08-13,Smartphone Case,Electronics,South,Retail,2,18.05,6.0,1082
102778,2024-08-13,Coffee Maker,Home & Kitchen,West,Marketplace,3,117.86,64.0,2178
102779,2024-08-13,Smartphone Case,Electronics,West,Online,6,18.42,6.0,1602
102780,2024-08-13,Knife Set,Home & Kitchen,North,Retail,5,48.82,21.0,1993
102781,2024-08-13,Winter Jacket,Apparel,South,Online,2,145.34,70.0,1627
102782,2024-08-14,Coffee Maker,Home & Kitchen,East,Online,4,133.41,64.0,1517
102783,2024-08-14,Running Shoes,Apparel,Central,Retail,3,88.65,40.0,1555
102784,2024-08-14,Wireless Earbuds,Electronics,East,Retail,5,81.44,38.0,2177
102785,2024-08-14,Yoga Mat,Sports,North,Online,2,37.69,14.0,2063
102786,2024-08-14,Coffee Maker,Home & Kitchen,North,Online,3,118.96,64.0,1737
102787,2024-08-14,Coffee Maker,Home & Kitchen,Central,Marketplace,2,124.99,64.0,1002
102788,2024-08-14,Dumbbell Set,Sports,West,Marketplace,3,79.08,41.0,1044
102789,2024-08-14,Coffee Maker,Home & Kitchen,West,Retail,4,109.99,64.0,1600
102790,2024-08-14,Lipstick Set,Beauty,Central,Online,2,29.32,11.0,1480
102791,2024-08-14,Dumbbell Set,Sports,North,Online,6,78.86,41.0,1287
102792,2024-08-14,Coffee Maker,Home & Kitchen,West,Online,2,121.65,64.0,1997
102793,2024-08-15,Denim Jeans,Apparel,North,Online,4,67.4,28.0,1931
102794,2024-08-15,Dumbbell Set,Sports,North,Retail,2,77.06,41.0,1075
102795,2024-08-15,Cotton T-Shirt,Apparel,Central,Marketplace,3,21.6,7.0,1460
102796,2024-08-15,Smartphone Case,Electronics,South,Retail,5,19.41,6.0,1366
102797,2024-08-15,Running Shoes,Apparel,South,Marketplace,2,88.35,40.0,1784
102798,2024-08-15,Yoga Mat,Sports,Central,Retail,2,34.71,14.0,2123
102799,2024-08-15,Yoga Mat,Sports,Central,Retail,5,34.24,14.0,2115
102800,2024-08-16,Winter Jacket,Apparel,East,Online,4,145.38,70.0,1198
102801,2024-08-16,Smartphone Case,Electronics,South,Retail,4,18.53,6.0,1745
102802,2024-08-16,4K Webcam,Electronics,South,Online,3,95.31,44.0,1793
102803,2024-08-16,4K Webcam,Electronics,South,Retail,3,88.28,44.0,1720
102804,2024-08-16,Winter Jacket,Apparel,Central,Online,5,132.28,70.0,1622
102805,2024-08-16,Smartphone Case,Electronics,North,Marketplace,5,18.91,6.0,1097
102806,2024-08-16,4K Webcam,Electronics,East,Retail,3,92.15,44.0,1241
102807,2024-08-16,Winter Jacket,Apparel,East,Online,3,144.47,70.0,1530
102808,2024-08-16,4K Webcam,Electronics,Central,Marketplace,4,89.78,44.0,2021
102809,2024-08-16,Coffee Maker,Home & Kitchen,West,Retail,4,116.95,64.0,2125
102810,2024-08-16,4K Webcam,Electronics,North,Marketplace,3,92.87,44.0,1649
102811,2024-08-16,Running Shoes,Apparel,North,Online,2,90.64,40.0,1017
102812,2024-08-16,Cotton T-Shirt,Apparel,East,Online,2,22.65,7.0,1595
102813,2024-08-16,Vacuum Cleaner,Home & Kitchen,South,Marketplace,3,185.33,110.0,1697
102814,2024-08-16,Dumbbell Set,Sports,North,Online,2,76.33,41.0,1028
102815,2024-08-16,Denim Jeans,Apparel,East,Online,1,60.42,28.0,2065
102816,2024-08-16,USB-C Charger,Electronics,South,Marketplace,2,24.56,9.0,1417
102817,2024-08-16,Running Shoes,Apparel,North,Retail,3,87.06,40.0,1857
102818,2024-08-16,Vacuum Cleaner,Home & Kitchen,North,Retail,3,213.64,110.0,1648
102819,2024-08-16,Coffee Maker,Home & Kitchen,East,Online,2,124.09,64.0,1321
102820,2024-08-16,4K Webcam,Electronics,South,Online,3,89.79,44.0,2116
102821,2024-08-16,Yoga Mat,Sports,East,Online,3,33.93,14.0,1139
102822,2024-08-16,Winter Jacket,Apparel,West,Marketplace,2,140.29,70.0,1153
102823,2024-08-16,Denim Jeans,Apparel,East,Retail,8,65.43,28.0,1940
102824,2024-08-17,Smartphone Case,Electronics,North,Online,2,18.91,6.0,1334
102825,2024-08-17,Yoga Mat,Sports,North,Online,2,34.32,14.0,1818
102826,2024-08-17,Face Serum,Beauty,East,Marketplace,5,43.42,18.0,1965
102827,2024-08-17,4K Webcam,Electronics,Central,Online,5,82.52,44.0,1008
102828,2024-08-17,USB-C Charger,Electronics,South,Online,2,26.28,9.0,1937
102829,2024-08-17,Running Shoes,Apparel,South,Marketplace,5,90.93,40.0,1755
102830,2024-08-17,4K Webcam,Electronics,West,Online,2,90.65,44.0,1836
102831,2024-08-17,Water Bottle,Sports,West,Online,2,18.65,5.0,1575
102832,2024-08-17,Coffee Maker,Home & Kitchen,South,Online,3,117.01,64.0,1170
102833,2024-08-17,Running Shoes,Apparel,West,Marketplace,2,89.19,40.0,2011
102834,2024-08-17,Winter Jacket,Apparel,South,Marketplace,2,141.63,70.0,1004
102835,2024-08-17,Face Serum,Beauty,North,Online,6,46.58,18.0,1297
102836,2024-08-17,4K Webcam,Electronics,North,Online,5,93.48,44.0,1266
102837,2024-08-17,Winter Jacket,Apparel,East,Online,3,140.27,70.0,1694
102838,2024-08-17,Coffee Maker,Home & Kitchen,East,Marketplace,4,125.13,64.0,1426
102839,2024-08-17,Smartphone Case,Electronics,South,Retail,2,20.59,6.0,2079
102840,2024-08-17,Smartphone Case,Electronics,West,Online,2,19.38,6.0,1534
102841,2024-08-17,Smartphone Case,Electronics,East,Retail,5,18.25,6.0,1847
102842,2024-08-18,Face Serum,Beauty,North,Retail,1,46.3,18.0,1011
102843,2024-08-18,Running Shoes,Apparel,West,Retail,8,86.22,40.0,1152
102844,2024-08-18,Winter Jacket,Apparel,South,Marketplace,3,142.91,70.0,1805
102845,2024-08-18,Yoga Mat,Sports,West,Online,5,33.75,14.0,1555
102846,2024-08-18,Coffee Maker,Home & Kitchen,North,Online,3,111.83,64.0,1263
102847,2024-08-18,Water Bottle,Sports,East,Retail,1,18.49,5.0,1854
102848,2024-08-19,Vacuum Cleaner,Home & Kitchen,East,Online,2,214.17,110.0,2066
102849,2024-08-19,Water Bottle,Sports,North,Retail,3,18.82,5.0,1058
102850,2024-08-19,Face Serum,Beauty,West,Online,2,43.77,18.0,1049
102851,2024-08-19,Face Serum,Beauty,East,Marketplace,3,45.82,18.0,2030
102852,2024-08-19,Smartphone Case,Electronics,East,Online,3,18.0,6.0,1948
102853,2024-08-19,Face Serum,Beauty,East,Online,2,45.89,18.0,1550
102854,2024-08-19,Coffee Maker,Home & Kitchen,West,Online,2,116.58,64.0,1359
102855,2024-08-19,Smartphone Case,Electronics,North,Marketplace,3,18.83,6.0,1300
102856,2024-08-19,Denim Jeans,Apparel,South,Marketplace,3,63.49,28.0,1626
102857,2024-08-19,Running Shoes,Apparel,Central,Marketplace,2,83.66,40.0,1794
102858,2024-08-19,Bluetooth Speaker,Electronics,West,Marketplace,3,61.02,27.0,1870
102859,2024-08-20,Running Shoes,Apparel,South,Marketplace,2,90.05,40.0,1103
102860,2024-08-20,USB-C Charger,Electronics,Central,Online,3,25.37,9.0,1850
102861,2024-08-20,Yoga Mat,Sports,Central,Online,2,34.83,14.0,1342
102862,2024-08-20,Face Serum,Beauty,Central,Retail,3,44.17,18.0,1833
102863,2024-08-20,Cotton T-Shirt,Apparel,South,Marketplace,4,22.1,7.0,1421
102864,2024-08-20,Face Serum,Beauty,West,Online,3,48.47,18.0,1296
102865,2024-08-20,Lipstick Set,Beauty,East,Marketplace,5,29.97,11.0,2143
102866,2024-08-20,USB-C Charger,Electronics,South,Online,6,24.24,9.0,2199
102867,2024-08-20,Knife Set,Home & Kitchen,Central,Online,3,48.09,21.0,1317
102868,2024-08-20,Hair Dryer,Beauty,North,Online,5,66.31,33.0,1602
102869,2024-08-20,Coffee Maker,Home & Kitchen,West,Retail,1,117.84,64.0,2099
102870,2024-08-20,Cotton T-Shirt,Apparel,South,Retail,4,23.3,7.0,1147
102871,2024-08-20,4K Webcam,Electronics,South,Retail,2,87.91,44.0,1599
102872,2024-08-20,Face Serum,Beauty,West,Online,2,48.47,18.0,1717
102873,2024-08-20,Coffee Maker,Home & Kitchen,West,Marketplace,4,122.95,64.0,2154
102874,2024-08-20,4K Webcam,Electronics,East,Online,1,91.46,44.0,1938
102875,2024-08-20,Winter Jacket,Apparel,West,Retail,2,148.66,70.0,1569
102876,2024-08-21,Coffee Maker,Home & Kitchen,North,Online,2,129.26,64.0,1239
102877,2024-08-21,4K Webcam,Electronics,South,Online,2,91.08,44.0,1678
102878,2024-08-21,Winter Jacket,Apparel,South,Retail,3,147.45,70.0,1632
102879,2024-08-21,Denim Jeans,Apparel,West,Retail,2,62.93,28.0,1677
102880,2024-08-21,Cotton T-Shirt,Apparel,South,Online,2,22.36,7.0,1634
102881,2024-08-21,Coffee Maker,Home & Kitchen,West,Retail,3,112.72,64.0,2126
102882,2024-08-21,Running Shoes,Apparel,East,Marketplace,1,88.59,40.0,1743
102883,2024-08-21,Face Serum,Beauty,Central,Online,2,47.42,18.0,2107
102884,2024-08-21,Water Bottle,Sports,Central,Online,1,17.67,5.0,1173
102885,2024-08-21,4K Webcam,Electronics,South,Marketplace,5,93.46,44.0,1210
102886,2024-08-21,Cotton T-Shirt,Apparel,East,Online,3,24.36,7.0,2008
102887,2024-08-22,Yoga Mat,Sports,East,Online,5,35.51,14.0,1021
102888,2024-08-22,Wireless Earbuds,Electronics,North,Online,3,81.89,38.0,1877
102889,2024-08-22,Running Shoes,Apparel,South,Online,5,78.92,40.0,1969
102890,2024-08-22,Yoga Mat,Sports,North,Online,3,35.73,14.0,1611
102891,2024-08-22,Vacuum Cleaner,Home & Kitchen,East,Online,2,192.16,110.0,1741
102892,2024-08-22,Cotton T-Shirt,Apparel,North,Marketplace,6,22.2,7.0,1767
102893,2024-08-22,Yoga Mat,Sports,South,Online,6,33.17,14.0,1548
102894,2024-08-22,Knife Set,Home & Kitchen,East,Online,3,46.79,21.0,2039
102895,2024-08-22,USB-C Charger,Electronics,North,Retail,2,23.6,9.0,1003
102896,2024-08-22,Lipstick Set,Beauty,South,Online,2,28.98,11.0,1720
102897,2024-08-22,Yoga Mat,Sports,East,Online,2,36.61,14.0,1046
102898,2024-08-22,Running Shoes,Apparel,South,Marketplace,6,90.83,40.0,1762
102899,2024-08-22,USB-C Charger,Electronics,Central,Retail,2,26.53,9.0,1955
102900,2024-08-22,Running Shoes,Apparel,North,Online,5,89.22,40.0,1696
102901,2024-08-23,Face Serum,Beauty,East,Online,3,42.72,18.0,1303
102902,2024-08-23,4K Webcam,Electronics,East,Marketplace,3,88.2,44.0,2044
102903,2024-08-23,Coffee Maker,Home & Kitchen,West,Online,4,112.55,64.0,1552
102904,2024-08-23,Yoga Mat,Sports,East,Retail,3,33.78,14.0,1881
102905,2024-08-23,Smartphone Case,Electronics,North,Online,4,19.84,6.0,1109
102906,2024-08-23,4K Webcam,Electronics,West,Retail,5,90.96,44.0,1574
102907,2024-08-23,Water Bottle,Sports,North,Online,3,17.08,5.0,1868
102908,2024-08-23,Yoga Mat,Sports,North,Marketplace,2,33.9,14.0,1321
102909,2024-08-23,Denim Jeans,Apparel,North,Retail,2,62.74,28.0,1508
102910,2024-08-23,Vacuum Cleaner,Home & Kitchen,South,Online,2,207.79,110.0,1838
102911,2024-08-23,Air Fryer,Home & Kitchen,Central,Marketplace,4,97.21,52.0,1115
102912,2024-08-23,Smartphone Case,Electronics,West,Online,3,18.2,6.0,1985
102913,2024-08-23,USB-C Charger,Electronics,North,Online,4,23.78,9.0,1757
102914,2024-08-24,Cotton T-Shirt,Apparel,North,Online,4,21.51,7.0,1117
